1,2,0.25
1,2,0.25
5,2,0.25
5,2,0.25
6,2,0.25
6,2,0.25
5,2,0.5
4,2,0.25
4,2,0.25
3,2,0.25
3,2,0.25
2,2,0.25
2,2,0.25
1,2,0.5
5,2,0.25
5,2,0.25
4,2,0.25
4,2,0.25
3,2,0.25
3,2,0.25
2,2,0.5
5,2,0.25
5,2,0.25
4,2,0.25
4,2,0.25
3,2,0.25
3,2,0.25
2,2,0.5
1,2,0.25
1,2,0.25
5,2,0.25
5,2,0.25
6,2,0.25
6,2,0.25
5,2,0.5
4,2,0.25
4,2,0.25
3,2,0.25
3,2,0.25
2,2,0.25
2,2,0.25
1,2,0.5
